activity_uuid,user_id,external_activity_id,abandoned,historical_completion_rate,historical_abandonment_rate,historical_avg_pause_count,historical_avg_duration,difficulty_level,activity_abandonment_rate,avg_pauses_activity,hour_of_day,day_of_week,days_since_last_activity,avg_days_between_sessions,current_pause_count,cluster_completion_rate,cluster_abandonment_rate,avg_frustration,avg_visual_fatigue,distraction_events_per_hour
act_1026_2042,1026,106,1,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,1,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2038,1026,104,0,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,1,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2040,1026,105,0,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,1,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2039,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,1,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2041,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,8,1,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2023,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,5,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2020,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,5,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2022,1026,104,0,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,5,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2019,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,8,5,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2021,1026,106,1,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,8,5,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1977,1026,101,1,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,2,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1976,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,2,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2013,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,2,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1978,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,2,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2017,1026,105,1,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,2,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2015,1026,107,1,0.726,0.274,4.5205,5907.4521,3,0.3758,4.7893,9,2,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2016,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,9,2,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2014,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,2,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1975,1026,104,0,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,8,2,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2018,1026,108,1,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,8,2,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2037,1026,104,0,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,5,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2036,1026,102,1,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,5,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2031,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,9,5,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2032,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,5,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2033,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,5,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2034,1026,107,1,0.726,0.274,4.5205,5907.4521,3,0.3758,4.7893,9,5,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2035,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,8,5,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2007,1026,107,1,0.726,0.274,4.5205,5907.4521,3,0.3758,4.7893,9,6,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2006,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,6,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2008,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,6,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2005,1026,104,0,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,6,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2046,1026,104,1,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,5,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2045,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,5,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2044,1026,108,1,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,5,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2047,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,9,5,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2043,1026,106,1,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,8,5,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1992,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,7,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1993,1026,105,0,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,7,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1988,1026,107,0,0.726,0.274,4.5205,5907.4521,3,0.3758,4.7893,9,7,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1989,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,7,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1991,1026,103,1,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,9,7,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1990,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,7,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1985,1026,101,1,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,6,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1987,1026,107,0,0.726,0.274,4.5205,5907.4521,3,0.3758,4.7893,9,6,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1986,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,6,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1984,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,8,6,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1983,1026,102,1,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,8,6,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2025,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,3,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2024,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,3,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2026,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,3,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2027,1026,107,0,0.726,0.274,4.5205,5907.4521,3,0.3758,4.7893,9,3,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2028,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,3,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2030,1026,104,0,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,3,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2029,1026,105,1,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,3,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2000,1026,105,1,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,2,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2002,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,2,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2001,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,2,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2004,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,8,2,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2003,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,8,2,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2009,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,1,0,3,4,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1996,1026,105,0,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,1,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1994,1026,101,0,0.726,0.274,4.5205,5907.4521,1,0.3567,4.7353,9,1,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1999,1026,108,0,0.726,0.274,4.5205,5907.4521,4,0.3287,4.6322,9,1,0,3,6,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1997,1026,103,0,0.726,0.274,4.5205,5907.4521,1,0.3628,4.7655,9,1,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2010,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,9,1,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1995,1026,102,0,0.726,0.274,4.5205,5907.4521,3,0.3245,4.6546,9,1,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2012,1026,105,0,0.726,0.274,4.5205,5907.4521,2,0.3338,4.6718,9,1,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_2011,1026,104,1,0.726,0.274,4.5205,5907.4521,2,0.3437,4.8056,9,1,0,3,3,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1026_1998,1026,106,0,0.726,0.274,4.5205,5907.4521,2,0.3516,4.8132,8,1,0,3,5,0.7054799059101582,0.2945200940898418,0.3130329055548677,0.3513,0.0416
act_1027_2092,1027,101,0,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,7,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2091,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2094,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,9,7,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2093,1027,102,1,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2095,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2090,1027,104,1,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,8,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2108,1027,101,1,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,6,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2104,1027,104,0,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,6,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2105,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,6,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2107,1027,106,1,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,6,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2103,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,9,6,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2106,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,6,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2102,1027,102,0,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,8,6,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2059,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,3,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2064,1027,102,1,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,9,3,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2062,1027,104,1,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,3,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2061,1027,101,1,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,3,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2063,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,3,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2060,1027,105,1,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,8,3,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2110,1027,101,1,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,2,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2109,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,2,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2113,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,2,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2114,1027,102,1,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,9,2,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2112,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,8,2,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2111,1027,106,0,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,8,2,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2116,1027,106,1,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,7,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2118,1027,108,1,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,7,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2117,1027,101,1,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2115,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2120,1027,104,0,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,7,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2119,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,8,7,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2069,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,6,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2067,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,6,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2071,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,6,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2065,1027,106,1,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,6,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2070,1027,104,1,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,6,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2066,1027,102,0,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,8,6,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2068,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,8,6,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2100,1027,103,1,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,9,3,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2097,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,3,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2099,1027,106,0,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,3,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2098,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,3,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2101,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,3,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2096,1027,102,0,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,8,3,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2073,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,9,7,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2074,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,7,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2077,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2075,1027,106,1,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,7,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2076,1027,104,1,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,7,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2072,1027,101,0,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2078,1027,102,0,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,9,7,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2084,1027,101,0,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,3,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2080,1027,104,0,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,3,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2083,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,3,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2082,1027,106,1,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,3,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2079,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,3,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2081,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,8,3,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2057,1027,107,0,0.6986,0.3014,4.3836,4937.5479,3,0.3758,4.7893,9,1,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2052,1027,101,0,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,1,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2053,1027,108,0,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,9,1,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2054,1027,102,1,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,8,1,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2056,1027,106,1,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,8,1,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2055,1027,104,0,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,8,1,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2058,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,8,1,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2049,1027,101,0,0.6986,0.3014,4.3836,4937.5479,1,0.3567,4.7353,9,7,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2050,1027,104,0,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,7,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2051,1027,102,0,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,9,7,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2048,1027,103,0,0.6986,0.3014,4.3836,4937.5479,1,0.3628,4.7655,8,7,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2089,1027,105,0,0.6986,0.3014,4.3836,4937.5479,2,0.3338,4.6718,9,6,0,3,4,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2085,1027,102,0,0.6986,0.3014,4.3836,4937.5479,3,0.3245,4.6546,9,6,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2086,1027,106,0,0.6986,0.3014,4.3836,4937.5479,2,0.3516,4.8132,9,6,0,3,5,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2088,1027,104,0,0.6986,0.3014,4.3836,4937.5479,2,0.3437,4.8056,9,6,0,3,3,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1027_2087,1027,108,1,0.6986,0.3014,4.3836,4937.5479,4,0.3287,4.6322,8,6,0,3,6,0.6851180035534391,0.3148819964465609,0.3314017370638699,0.3399,0.0462
act_1028_2147,1028,108,0,0.6857,0.3143,4.7143,7702.2143,4,0.3287,4.6322,9,3,0,3,5,0.6902891710129652,0.30971082898703484,0.3201505670493299,0.3139,0.0328
act_1028_2146,1028,101,1,0.6857,0.3143,4.7143,7702.2143,1,0.3567,4.7353,9,3,0,3,4,0.6902891710129652,0.30971082898703484,0.3201505670493299,0.3139,0.0328
act_1028_2144,1028,104,1,0.6857,0.3143,4.7143,7702.2143,2,0.3437,4.8056,8,3,0,3,3,0.6902891710129652,0.30971082898703484,0.3201505670493299,0.3139,0.0328
act_1028_2145,1028,107,0,0.6857,0.3143,4.7143,7702.2143,3,0.3758,4.7893,8,3,0,3,4,0.6902891710129652,0.30971082898703484,0.3201505670493299,0.3139,0.0328
